row_id,boardgame,min_players,max_players,min_playtime,max_playtime,minimum_age,avg_rating,num_ratings,complexity,wishlisted,total_plays,amazon_price,categories,url,description
1518,The Golden Ages,2,4,60,90,12,7.246,2471,2.89,627,5868,39.25,Civilization; Territory Building,https://boardgamegeek.com/boardgame/164338/the-golden-ages,Let your civilization grow till it reaches its Golden Age.
1519,Thunderbirds,1,4,45,60,10,7.522,2048,2.48,1126,6856,,Adventure; Movies / TV / Radio theme; Science Fiction,https://boardgamegeek.com/boardgame/160610/thunderbirds,"Never give in, at any cost! Coordinate your efforts to foil vile plots."
1520,Java,2,4,120,120,12,7.007,3518,3.38,834,3715,,City Building,https://boardgamegeek.com/boardgame/855/java,"As a Javanese ruler, become the dominant force in this underdeveloped area."
1521,Cartagena,2,5,45,45,8,6.683,8096,1.6,906,30444,19.24,Nautical; Pirates,https://boardgamegeek.com/boardgame/826/cartagena,Groups of pirates race to reach their ship and escape from Cartegena.
1522,Mission: Red Planet,3,5,60,60,10,6.878,4323,2.32,983,8017,,Science Fiction; Space Exploration,https://boardgamegeek.com/boardgame/18258/mission-red-planet,Take advantage of the passengers' special abilities to colonize Mars.
1523,Leviathan Wilds,1,4,45,90,10,7.923,1416,2.5,2792,7461,,Adventure; Card Game; Fantasy; Fighting; Video Game Theme,https://boardgamegeek.com/boardgame/358737/leviathan-wilds,Work together to remove binding crystals and heal the ailing leviathans.
1524,Level 7 [Omega Protocol],2,6,60,90,14,7.414,2181,3.17,1883,2894,,Fighting; Horror; Miniatures; Science Fiction,https://boardgamegeek.com/boardgame/137649/level-7-omega-protocol,Coordinate tactics with your squadmates in order to neutralize an alien threat.
1525,Ulm,2,4,45,75,10,7.011,3452,2.69,722,10083,20.0,Medieval; Renaissance,https://boardgamegeek.com/boardgame/191876/ulm,Use a 3x3 action grid to expand your influence in a medieval city under construction.
1526,Ticket to Ride: Germany,2,5,30,60,8,7.585,1919,1.73,690,6858,,Trains; Transportation,https://boardgamegeek.com/boardgame/225244/ticket-to-ride-germany,"Build routes, pick up passengers and score the most points."
1527,Deep Madness,1,6,60,120,16,7.804,2114,3.46,1407,4441,,Adventure; Fighting; Horror; Miniatures; Science Fiction,https://boardgamegeek.com/boardgame/202077/deep-madness,Escape from the deep-sea Kadath city before it gets devoured by otherworldly horrors.
1528,Ninjato,2,4,60,60,12,7.157,2751,2.76,859,6271,,Fighting; Medieval; Political,https://boardgamegeek.com/boardgame/50768/ninjato,"Ninjas raid noble homes to claim tools, techniques and allies. Who will dare to win?"
1529,Hellboy: The Board Game,1,4,60,90,14,7.741,2054,2.96,857,5190,79.95,Adventure; Comic Book / Strip; Exploration; Fighting; Horror; Miniatures,https://boardgamegeek.com/boardgame/243759/hellboy-the-board-game,Hellboy and friends punch and shoot their way through a variety of BRPD missions.
1530,Escape the Dark Castle,1,4,20,45,14,7.332,4099,1.21,2062,10674,44.95,Adventure; Card Game; Dice; Fantasy; Horror; Medieval,https://boardgamegeek.com/boardgame/227456/escape-the-dark-castle,"After years of wrongful incarceration, you embark on a desperate quest to escape..."
1531,The Captain Is Dead,2,7,60,90,14,7.053,3548,2.4,2029,9909,48.47,Fighting; Science Fiction,https://boardgamegeek.com/boardgame/159503/the-captain-is-dead,Aliens are attacking your spaceship! Work as a crew with unique skills to escape.
1532,Sobek: 2 Players,2,2,20,20,10,7.159,2819,1.93,1233,18294,34.94,Ancient; Economic,https://boardgamegeek.com/boardgame/332944/sobek-2-players,Pick the good tiles but beware of your opponent's possibilities.
1533,Fearsome Floors,2,7,60,60,10,6.669,8452,1.81,1117,24710,,Horror,https://boardgamegeek.com/boardgame/7805/fearsome-floors,"Here comes the monster. Be careful where you step, lest you become his latest victim."
1534,Trekking the World,2,5,30,60,10,7.051,3373,1.92,1153,11828,38.99,Educational; Environmental; Travel,https://boardgamegeek.com/boardgame/300442/trekking-the-world,A light strategy game about the pleasures and wonders of world travel.
1535,Townsfolk Tussle,1,5,40,200,14,7.703,1822,2.6,1937,5177,,Dice; Fantasy; Miniatures; Movies / TV / Radio theme,https://boardgamegeek.com/boardgame/312859/townsfolk-tussle,"In a vintage cartoon universe, work together to defend your town from pesky Ruffians."
1536,One Deck Dungeon: Forest of Shadows,1,2,30,45,14,7.082,3383,2.33,763,8478,21.98,Adventure; Card Game; Dice; Fantasy,https://boardgamegeek.com/boardgame/224821/one-deck-dungeon-forest-of-shadows,The dice-chucking dungeon delver gets poison.
1537,MicroMacro: Crime City – All In,1,4,15,45,12,7.823,1454,1.09,742,11541,25.17,Deduction; Humor; Murder / Mystery,https://boardgamegeek.com/boardgame/364766/micromacro-crime-city-all-in,Once more you solve murder cases in crime city.
1538,Rialto,2,5,45,45,10,6.897,4121,2.55,678,8855,,Political; Renaissance,https://boardgamegeek.com/boardgame/119591/rialto,Draft wisely & play your cards at the right moment to win bonuses and control Venice.
1539,Paint the Roses,2,5,50,70,11,7.19,2810,2.46,1781,13971,39.99,Deduction; Fantasy; Novel-based; Puzzle,https://boardgamegeek.com/boardgame/253759/paint-the-roses,Work together to finish the royal gardens by outsmarting the Queen of Hearts.
1540,Railroad Ink Challenge: Shining Yellow Edition,1,4,15,30,8,7.468,1897,2.04,397,9483,23.98,Dice; Trains,https://boardgamegeek.com/boardgame/306882/railroad-ink-challenge-shining-yellow-edition,Build a network of roads and rails in an arid landscape.
1541,Escape Room: The Game,3,5,60,60,16,6.881,4362,2.26,535,11648,43.95,Electronic; Puzzle,https://boardgamegeek.com/boardgame/204836/escape-room-the-game,Solve puzzles and use the keys to stop the chrono decoder to escape the room!
1542,Pickomino,2,7,20,20,8,6.596,12182,1.15,789,100018,,Animals; Dice,https://boardgamegeek.com/boardgame/15818/pickomino,"Roll those dice, push your luck and secure your stash of worms!"
1543,TEN,1,5,15,30,10,7.017,3448,1.45,818,19877,,Card Game,https://boardgamegeek.com/boardgame/335609/ten,An exciting push-your-luck and auction game for the whole family!
1544,New Angeles,4,6,120,240,14,7.049,3413,3.21,1382,4358,,Bluffing; Miniatures; Negotiation; Political; Science Fiction,https://boardgamegeek.com/boardgame/205716/new-angeles,"Play as corporations profiteering off crises, while negotiating to not lose it all."
1545,"The Hunters: German U-Boats at War, 1939-43",1,2,120,120,12,7.736,1830,2.54,1098,5222,129.95,Nautical; Wargame; World War II,https://boardgamegeek.com/boardgame/113873/the-hunters-german-u-boats-at-war-1939-43,"Sub captains have just three orders: run quiet, fire at will, and survive if you can."
1546,Zenith,2,4,25,35,12,7.952,1477,2.39,1086,12306,30.87,Card Game; Science Fiction,https://boardgamegeek.com/boardgame/424219/zenith,Players struggle to get control of the Solar System.
1547,burncycle,1,4,45,180,13,7.907,1462,4.06,1588,5526,,Dice; Exploration; Puzzle; Science Fiction; Spies / Secret Agents,https://boardgamegeek.com/boardgame/322656/burncycle,Robots use creative action sequencing to infiltrate corrupt human corporations.
1548,La Cosa Nostra,3,5,90,90,16,7.549,1946,2.61,527,3542,,Bluffing; Card Game; Mafia; Negotiation,https://boardgamegeek.com/boardgame/151771/la-cosa-nostra,"Mafiosos compete to turn the greatest profit, but watch out for rival gangs!"
1549,Rise of Tribes,2,4,30,60,10,7.077,3248,2.2,1032,8483,50.0,Civilization; Dice; Prehistoric,https://boardgamegeek.com/boardgame/202583/rise-of-tribes,Grow your tribe and conquer the new prehistoric land with your might and wit.
1550,Kahuna,2,2,30,40,10,6.612,10152,2.06,1309,22606,32.14,Abstract Strategy,https://boardgamegeek.com/boardgame/394/kahuna,Place your bridges and destroy your opponent's via card-play to control 12 islands.
1551,Guillotine,2,5,30,30,12,6.54,22068,1.27,1459,69688,,Age of Reason; Card Game; Humor,https://boardgamegeek.com/boardgame/116/guillotine,Manipulate the line to collect the most valuable heads.
1552,Foundations of Metropolis,2,4,60,60,14,7.681,1562,2.0,1860,4212,42.29,City Building; Economic,https://boardgamegeek.com/boardgame/412865/foundations-of-metropolis,Create the city of your dreams in this elegant and intuitive city-building game.
1553,Guildhall,2,4,30,45,10,6.883,4210,2.07,626,17144,,Card Game; Medieval,https://boardgamegeek.com/boardgame/132372/guildhall,"Ignite abilities of historians, dancers, assassins to fill chapters in your guildhall"
1554,Raising Robots,1,6,60,90,14,7.694,1667,3.21,1317,6686,49.95,Card Game,https://boardgamegeek.com/boardgame/366683/raising-robots,Compete against rival inventors to assemble the best team of robots.
1555,Renature,2,4,45,60,8,7.096,2922,2.21,1397,9163,19.9,Environmental,https://boardgamegeek.com/boardgame/300001/renature,Compete for the best ground as you restore a polluted valley with plants and animals.
1556,Trains: Rising Sun,2,4,45,45,12,7.433,1925,2.43,629,4081,,Card Game; Territory Building; Trains; Transportation,https://boardgamegeek.com/boardgame/157001/trains-rising-sun,A stand-alone expansion to build a dynamic rail system across Japan.
1557,Smash Up: It's Your Fault!,2,2,45,60,14,7.468,2082,2.0,518,1067,,Card Game; Fantasy; Horror; Humor; Medieval; Mythology; Science Fiction; Spies / Secret Agents; Zombies,https://boardgamegeek.com/boardgame/177802/smash-up-its-your-fault,The set YOU chose! Four factions decided on by the players.
1558,Evo,3,5,60,120,12,6.855,4512,2.34,631,6667,,Animals; Prehistoric; Science Fiction,https://boardgamegeek.com/boardgame/1159/evo,"Mutate dinosaurs to migrate, have babies, and fight—all before the meteor arrives!"
1559,Seas of Strife,3,6,45,45,10,7.331,2113,1.31,607,18900,16.97,American West; Card Game; Nautical,https://boardgamegeek.com/boardgame/225482/seas-of-strife,"Try to avoid taking tricks, but the suits are tricky in this game."
1560,Survive The Island,2,5,45,45,8,7.427,2214,1.45,1051,10236,28.99,Adventure; Fantasy; Mythology; Nautical,https://boardgamegeek.com/boardgame/425428/survive-the-island,"Avoid sharks, kaijus, and erupting volcanoes on your way to escape!"
1561,Ultimate Werewolf: Ultimate Edition,5,68,30,90,8,6.949,4188,1.49,773,21072,,Bluffing; Card Game; Deduction; Horror; Murder / Mystery; Negotiation; Party Game,https://boardgamegeek.com/boardgame/38159/ultimate-werewolf-ultimate-edition,Werewolves have descended upon your village! Who will survive?
1562,Kingdom Rush: Rift in Time,1,4,45,90,10,7.307,2461,2.98,906,11219,53.95,Adventure; Fantasy; Fighting; Medieval; Miniatures; Video Game Theme,https://boardgamegeek.com/boardgame/272533/kingdom-rush-rift-in-time,Defend the kingdom by arranging damage tiles on grids of attacking hordes.
1563,Sylvion,1,2,30,30,10,7.035,3322,2.07,1398,13731,25.99,Animals; Card Game; Environmental; Fantasy,https://boardgamegeek.com/boardgame/143405/sylvion,Stave off waves of an ever-hungry fire that wishes to ravage your beautiful forest.
1564,Trapwords,4,8,30,45,8,6.991,3551,1.43,973,9508,35.0,Exploration; Fantasy; Party Game; Word Game,https://boardgamegeek.com/boardgame/257527/trapwords,Navigate your way in the dungeon by explaining things without mentioning trapwords!
1565,Starship Captains,1,4,25,100,12,7.14,2790,2.37,1497,8051,,Science Fiction; Space Exploration,https://boardgamegeek.com/boardgame/363369/starship-captains,Take command of your crew to become the best starship captain in the galaxy.
1566,Disney Villainous: Despicable Plots,2,3,40,60,10,7.471,2130,2.19,878,1539,,Age of Reason; Card Game; Fantasy; Movies / TV / Radio theme; Mythology,https://boardgamegeek.com/boardgame/331050/disney-villainous-despicable-plots,The most despicable plot wins as these classic Disney villains face off.
1567,Keythedral,2,5,60,90,8,7.041,3047,2.85,779,4907,,City Building; Medieval,https://boardgamegeek.com/boardgame/4099/keythedral,Farmers go to work fields to collect the resources needed to build the Keythedral.
1568,UBOOT: The Board Game,1,4,30,120,12,7.552,2203,4.15,1798,3782,179.95,Miniatures; Nautical; Real-time; Wargame; World War II,https://boardgamegeek.com/boardgame/219100/uboot-the-board-game,"Man your U-boat (and survive!) through exciting app-based, real-time missions."
1569,Merchant of Venus,1,6,180,180,12,7.126,2799,2.83,874,6198,,Economic; Exploration; Science Fiction; Space Exploration; Transportation,https://boardgamegeek.com/boardgame/230/merchant-of-venus,Turn the biggest profit as you deliver goods across a mysterious star cluster.
1570,Stroganov,1,4,90,90,12,7.282,2317,3.31,946,6250,72.95,Exploration,https://boardgamegeek.com/boardgame/323156/stroganov,Explore the vast expanse of Siberia to gain wealth and fame.
1571,The Castles of Burgundy: The Dice Game,1,5,15,30,10,6.863,4303,1.89,815,31210,59.95,City Building; Dice; Economic; Medieval; Territory Building,https://boardgamegeek.com/boardgame/232988/the-castles-of-burgundy-the-dice-game,"Develop idyllic farmlands, castles and towns using placement and timing."
1572,Time's Up! Edición Amarilla,4,12,30,30,12,7.559,1737,1.08,147,8270,,Humor; Party Game,https://boardgamegeek.com/boardgame/38713/times-up-edicion-amarilla,"Describe Cleopatra in few seconds. Then try in one word, a gesture or a posture."
1573,Zombicide: Undead or Alive,1,6,60,60,14,7.996,1471,2.44,438,6890,104.98,American West; Fighting; Horror; Miniatures; Zombies,https://boardgamegeek.com/boardgame/331224/zombicide-undead-or-alive,Battle together to fight off zombies in the Old West... or die trying.
1574,Fleet: The Dice Game (Second Edition),1,4,30,45,8,7.764,1456,2.21,567,9278,,Dice; Nautical,https://boardgamegeek.com/boardgame/328326/fleet-the-dice-game-second-edition,Deploy your fleet of fishing boats while developing your bustling harbor.
1575,Walking in Burano,1,4,20,40,10,7.085,3014,1.97,747,10781,,Card Game; City Building; Travel,https://boardgamegeek.com/boardgame/257769/walking-in-burano,Balance the wants of locals and tourists alike by creating the best street in Burano.
1576,Planet Steam,2,5,90,180,14,7.091,2956,3.76,745,4707,,Economic; Industry / Manufacturing; Science Fiction,https://boardgamegeek.com/boardgame/23094/planet-steam,"In post apocalyptic planet, auctions and resource market to be the richest."
1577,Liberté,3,6,90,90,14,7.109,2771,3.31,755,4537,53.99,Napoleonic; Political,https://boardgamegeek.com/boardgame/2507/liberte,Manipulate your influence in 3 factions to win elections in the French Revolution.
1578,Mycelia,1,4,45,45,9,7.39,2207,1.89,1244,12586,21.98,Card Game,https://boardgamegeek.com/boardgame/392023/mycelia,Attract help from forest dwellers to remove dewdrops from your field.
1579,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1,8,90,90,12,7.752,1516,2.26,1378,3847,55.98,Deduction; Murder / Mystery; Novel-based; Post-Napoleonic; Puzzle; Spies / Secret Agents,https://boardgamegeek.com/boardgame/223931/sherlock-holmes-consulting-detective-carlton-house,"Help Holmes investigate more cases, including several in the Carlton House mansion."
1580,Dungeon Degenerates: Hand of Doom,1,4,30,360,10,8.089,1523,3.65,1670,4424,,Adventure; Exploration; Fantasy,https://boardgamegeek.com/boardgame/210232/dungeon-degenerates-hand-of-doom,"The dark & dirty game of swords, sausages & sorcery."
1581,Lacuna,2,2,10,15,8,7.4,1970,1.07,1515,10364,31.99,Abstract Strategy,https://boardgamegeek.com/boardgame/386937/lacuna,Place your pawn between flowers of one kind to collect them and block your opponent.
1582,Dark Moon,3,7,60,75,12,6.972,3510,2.39,1629,9172,,Bluffing; Deduction; Dice; Movies / TV / Radio theme; Print & Play; Science Fiction; Space Exploration; Spies / Secret Agents,https://boardgamegeek.com/boardgame/111124/dark-moon,Who is Infected? Stay alive throughout the sabotage from the hidden traitor(s).
1583,Museum,2,4,30,60,12,7.153,2804,2.55,1454,7931,,Card Game,https://boardgamegeek.com/boardgame/204505/museum,Fill your own museum with relics from all over the World.
1584,The Rich and the Good,3,5,45,45,10,7.151,2608,2.15,967,6390,35.64,Economic,https://boardgamegeek.com/boardgame/38863/the-rich-and-the-good,Make wise investments using shared resources but don't forget to donate to charity!
